i,p,dist_m,uncovered,cluster_solved,lat_i,lon_i,cluster_i,w_i,lat_p,lon_p,cluster_p
2260,1864.0,304.17134803063914,0,3,25.663997814045256,-100.282229827345,3,11.167410508147308,25.66147840952765,-100.28115909376722,3.0
2267,,,1,3,25.659367420874624,-100.27278348100845,3,54.71004621291163,,,
2295,29.0,231.648356331563,0,3,25.676984145243505,-100.26852940373331,3,218.668965665306,25.678257734263262,-100.26770424519577,3.0
2320,,,1,3,25.684294806839862,-100.26541920079413,3,77.48853733232865,,,
2322,,,1,3,25.660689704554258,-100.26487959834482,3,136.65707660781862,,,
2324,29.0,248.13992953982975,0,3,25.679111843043,-100.26489374312327,3,129.31869530967816,25.678257734263262,-100.26770424519577,3.0
2334,,,1,3,25.65970673107921,-100.27327089464131,3,34.89244827915963,,,
2337,,,1,3,25.66062817602424,-100.26613206374742,3,62.581887918160604,,,
2349,,,1,3,25.672079112939755,-100.25992274796498,3,52.26392017449309,,,
2367,11.0,122.76979828855872,0,3,25.67243808864542,-100.27097423299611,3,125.36538359838625,25.67352359302248,-100.26994056964946,3.0
2370,41.0,221.13109797402828,0,3,25.67232325957532,-100.2530449180693,3,63.15569586868608,25.67269733216301,-100.25179895882799,3.0
2371,,,1,3,25.676095942372694,-100.25791785946853,3,183.24718336364108,,,
2389,,,1,3,25.678127994529007,-100.2579596667659,3,55.91645779750534,,,
2393,,,1,3,25.67087881293785,-100.25952220543654,3,82.16395092541421,,,
2396,,,1,3,25.681876273594384,-100.2571655058217,3,28.381251777313945,,,
2409,,,1,3,25.676089670658374,-100.25907070891374,3,100.48594761734795,,,
2411,,,1,3,25.66791957156463,-100.25356374625389,3,17.642432764786093,,,
2413,,,1,3,25.680955199457014,-100.26011571661127,3,52.978287389876456,,,
2421,5.0,258.79360181321346,0,3,25.66928592665262,-100.2650110230965,3,98.26692797332463,25.66949230314934,-100.26280809585057,3.0
2425,2567.0,185.1816451394262,0,3,25.66238762040583,-100.27646112797453,3,98.04426617776438,25.6629822717345,-100.27393721508314,3.0
2429,3063.0,143.94586785167573,0,3,25.662606990546813,-100.27184681283148,3,81.9933550909574,25.662828247441897,-100.27016236227469,3.0
2443,11.0,313.93032060541475,0,3,25.671321970886478,-100.27090339029989,3,116.92342645264674,25.67352359302248,-100.26994056964946,3.0
2455,34.0,0.0,0,3,25.675970596854594,-100.26686259906006,3,117.47337503178724,25.675970596854594,-100.26686259906006,3.0
2457,,,1,3,25.667807439685994,-100.26564896699752,3,145.64882723788884,,,
