i,p,dist_m,uncovered,cluster_solved,lat_i,lon_i,cluster_i,w_i,lat_p,lon_p,cluster_p
499,,,1,5,18.00826190613333,-92.94464648172747,5,53.886716757856725,,,
520,918.0,250.7431707191795,0,5,18.014416549663014,-92.95153474730458,5,123.97247225424118,18.012320110939108,-92.95139500455784,5.0
529,370.0,0.0,0,5,18.003875927537138,-92.93836853355899,5,48.185881632655196,18.003875927537138,-92.93836853355899,5.0
531,204.0,131.01207348164272,0,5,18.008034935507453,-92.93533338987874,5,156.82099773423212,18.006412097902924,-92.93506120215284,5.0
539,835.0,201.3171287924934,0,5,18.003456195038837,-92.94097680146743,5,106.25922933665699,18.0046695132665,-92.9404999056337,5.0
542,,,1,5,18.008794010942022,-92.94470207083076,5,13.677999796470138,,,
554,918.0,235.02320760523497,0,5,18.013263887662966,-92.95358814675873,5,35.677413876655926,18.012320110939108,-92.95139500455784,5.0
555,,,1,5,18.000389899192584,-92.93799042677527,5,37.42513230877054,,,
561,747.0,224.535847148219,0,5,18.013879936000833,-92.95850366956081,5,259.35439613465627,18.014266957403557,-92.95847600442134,5.0
562,747.0,166.14704384569666,0,5,18.01358472480198,-92.95931268346887,5,28.165713787304153,18.014266957403557,-92.95847600442134,5.0
571,370.0,278.95115595549635,0,5,18.005998781221763,-92.93688665250824,5,439.47150528337806,18.003875927537138,-92.93836853355899,5.0
575,204.0,235.08123260036098,0,5,18.005795732437484,-92.93337413670591,5,21.67919646144271,18.006412097902924,-92.93506120215284,5.0
609,370.0,39.49583298253746,0,5,18.004217510473023,-92.93917023996914,5,101.00606650332475,18.003875927537138,-92.93836853355899,5.0
658,212.0,30.322923304420357,0,5,18.01431492282027,-92.94739907194956,5,15.79357915286988,18.014731601059758,-92.94725348884562,5.0
663,,,1,5,18.01810333458041,-92.95085095510038,5,45.909407172968244,,,
668,718.0,158.97378328572574,0,5,18.012180430522818,-92.93918931194105,5,225.37237218203006,18.012377877805196,-92.94069832188343,5.0
685,718.0,245.70894104515216,0,5,18.01068183590764,-92.93876096716933,5,146.34742125450214,18.012377877805196,-92.94069832188343,5.0
712,,,1,5,18.00677262783976,-92.9327312297717,5,102.42592313438553,,,
737,370.0,24.418068577357932,0,5,18.003556964685913,-92.93764036142684,5,25.599000524481056,18.003875927537138,-92.93836853355899,5.0
742,,,1,5,18.007291274406303,-92.94261352857028,5,56.6488003383153,,,
785,918.0,235.02320760523497,0,5,18.01311801335986,-92.95343290484674,5,58.36848684058182,18.012320110939108,-92.95139500455784,5.0
798,718.0,296.21182793323516,0,5,18.01122447944678,-92.93970028850421,5,58.952257361860674,18.012377877805196,-92.94069832188343,5.0
799,,,1,5,18.01295816657456,-92.94567910618585,5,162.4877458459691,,,
820,,,1,5,18.00569789417349,-92.94109579319972,5,7.62322036052403,,,
833,835.0,52.02956093774576,0,5,18.003836375774416,-92.94077348775532,5,59.10474950726432,18.0046695132665,-92.9404999056337,5.0
861,,,1,5,18.01523484378074,-92.95152749081676,5,109.68437758366338,,,
862,,,1,5,18.009608351915617,-92.93827535787297,5,9.598620715613075,,,
