"CVEGEO","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","CVE_LOC","NOM_LOC","CVE_AGEB","CVE_MZA","POBTOT","POBFEM","POBMAS","POB0_14","POB0_14_P","P15A29A","P15A29A_P","P30A59A","P30A59A_P","P_60YMAS","P_60YMAS_P","P_CD_T","P_CD_P","GRAPROES","GRAPROES_F","GRAPROES_M","VIVTOT","VIVPAR","VIVPAR_P","TVIPAHAB","TVIPAHAB_P","VIVNOHAB","VIVNOHAB_P","PROM_OCUP","PRO_OCUP_C","V3MASOCU","V3MASOCU_P","VPH_PIDT","VPH_PIDT_P","VPH_C_EL","VPH_C_EL_P","VPH_EXSA","VPH_EXSA_P","VPH_DREN","VPH_DREN_P","RECUCALL_C","RAMPAS_C","PASOPEAT_C","BANQUETA_C","GUARNICI_C","CICLOVIA_C","CICLOCAR_C","ALUMPUB_C","LETRERO_C","TELPUB_C","ARBOLES_C","DRENAJEP_C","TRANSCOL_C","ACESOPER_C","ACESOAUT_C","PUESSEMI_C","PUESAMBU_C","RECUCALL_D","RAMPAS_D","BANQUETA_D","GUARNICI_D","ALUMPUB_D","LETRERO_D","TELPUB_D","ARBOLES_D","DRENAJEP_D","TRANSCOL_D","ACESOPER_D","ACESOAUT_D","PUESSEMI_D","PUESAMBU_D","FECHA_POLI","FECHA_INF"
"0901600010872009","09","Ciudad de México","016","Miguel Hidalgo","0001","Miguel Hidalgo","0872","009","42","25","17","6","14.29","5","11.9","12","28.57","8","19.05","0","0.0","14.1","12.64","17.0","13","13","100.0","12","92.31","-1","7.69","3.5","0.53","0","0.0","9","75.0","9","75.0","9","75.0","9","75.0","1","1","1","1","1","3","3","2","1","3","1","1","2","3","3","3","3","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Alguna vialidad","Todas las vialidades","Ninguna vialidad","Todas las vialidades","Todas las vialidades","Alguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Ninguna vialidad","Ninguna vialidad","2020","2020"
"0901600010707013","09","Ciudad de México","016","Miguel Hidalgo","0001","Miguel Hidalgo","0707","013","61","30","31","4","6.56","10","16.39","38","62.3","9","14.75","-1","3.28","16.37","15.48","17.29","35","35","100.0","31","88.57","4","11.43","1.97","0.48","0","0.0","31","100.0","31","100.0","31","100.0","31","100.0","1","2","1","1","1","3","3","2","1","2","1","1","3","3","3","3","3","Todas las vialidades","Alguna vialidad","Todas las vialidades","Todas las vialidades","Alguna vialidad","Todas las vialidades","Alguna vialidad","Todas las vialidades","Todas las vialidades","Ninguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Ninguna vialidad","Ninguna vialidad","2020","2020"
"0901600010919011","09","Ciudad de México","016","Miguel Hidalgo","0001","Miguel Hidalgo","0919","011","35","14","21","4","11.43","7","20.0","13","37.14","11","31.43","4","11.43","14.04","13.09","14.79","12","12","100.0","11","91.67","-1","8.33","3.18","0.35","0","0.0","11","100.0","11","100.0","11","100.0","11","100.0","1","2","1","1","1","3","3","2","2","3","1","1","2","3","3","3","3","Todas las vialidades","Alguna vialidad","Todas las vialidades","Todas las vialidades","Alguna vialidad","Alguna vialidad","Ninguna vialidad","Todas las vialidades","Todas las vialidades","Alguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Ninguna vialidad","Ninguna vialidad","2020","2020"
"0901600010798036","09","Ciudad de México","016","Miguel Hidalgo","0001","Miguel Hidalgo","0798","036","0","0","0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0.0","0.0","0.0","0","0","0.0","0","0.0","0","0.0","0.0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","1","2","2","2","2","3","3","2","3","3","2","2","2","3","3","3","3","Todas las vialidades","Alguna vialidad","Alguna vialidad","Alguna vialidad","Alguna vialidad","Ninguna vialidad","Ninguna vialidad","Alguna vialidad","Alguna vialidad","Alguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Ninguna vialidad","Ninguna vialidad","2020","2020"
"0901500011040003","09","Ciudad de México","015","Cuauhtémoc","0001","Cuauhtémoc","1040","003","111","58","53","17","15.32","28","25.23","49","44.14","17","15.32","-1","0.9","12.55","12.0","13.11","47","47","100.0","35","74.47","12","25.53","3.17","0.79","0","0.0","34","97.14","35","100.0","35","100.0","35","100.0","1","2","2","2","2","2","3","1","1","3","1","2","2","3","3","2","3","Todas las vialidades","Alguna vialidad","Alguna vialidad","Alguna vialidad","Todas las vialidades","Todas las vialidades","Ninguna vialidad","Todas las vialidades","Alguna vialidad","Alguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Alguna vialidad","Ninguna vialidad","2020","2020"
"0901600011014034","09","Ciudad de México","016","Miguel Hidalgo","0001","Miguel Hidalgo","1014","034","0","0","0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0.0","0.0","0.0","0","0","0.0","0","0.0","0","0.0","0.0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","1","3","3","1","3","3","3","1","3","3","1","3","3","3","3","3","3","Todas las vialidades","Ninguna vialidad","Todas las vialidades","Ninguna vialidad","Todas las vialidades","Ninguna vialidad","Ninguna vialidad","Todas las vialidades","Ninguna vialidad","Ninguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Ninguna vialidad","Ninguna vialidad","2020","2020"
"0901500011089015","09","Ciudad de México","015","Cuauhtémoc","0001","Cuauhtémoc","1089","015","130","67","63","12","9.23","23","17.69","66","50.77","29","22.31","0","0.0","13.1","12.72","13.5","76","76","100.0","62","81.58","14","18.42","2.1","0.6","-1","-1.0","62","100.0","62","100.0","62","100.0","62","100.0","1","2","2","1","1","3","3","1","2","2","2","1","3","1","1","1","2","Todas las vialidades","Alguna vialidad","Todas las vialidades","Todas las vialidades","Todas las vialidades","Alguna vialidad","Alguna vialidad","Alguna vialidad","Todas las vialidades","Ninguna vialidad","Restricción en todas las vialidade","Restricción en todas las vialidade","Todas las vialidades","Alguna vialidad","2020","2020"
"0901600010872021","09","Ciudad de México","016","Miguel Hidalgo","0001","Miguel Hidalgo","0872","021","112","61","51","4","3.57","7","6.25","21","18.75","12","10.71","4","3.57","14.33","14.08","14.79","37","37","100.0","36","97.3","-1","2.7","3.11","0.51","0","0.0","11","30.56","11","30.56","11","30.56","11","30.56","1","2","2","1","1","3","3","2","2","3","2","2","2","3","3","3","3","Todas las vialidades","Alguna vialidad","Todas las vialidades","Todas las vialidades","Alguna vialidad","Alguna vialidad","Ninguna vialidad","Alguna vialidad","Alguna vialidad","Alguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Ninguna vialidad","Ninguna vialidad","2020","2020"
"090160001082A009","09","Ciudad de México","016","Miguel Hidalgo","0001","Miguel Hidalgo","082A","009","160","79","81","29","18.13","29","18.13","68","42.5","34","21.25","4","2.5","11.15","10.84","11.43","49","49","100.0","48","97.96","-1","2.04","3.33","0.94","3","6.25","48","100.0","48","100.0","48","100.0","48","100.0","1","1","1","1","1","3","3","1","1","3","2","1","2","3","3","3","3","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Ninguna vialidad","Alguna vialidad","Todas las vialidades","Alguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Ninguna vialidad","Ninguna vialidad","2020","2020"
"0901600010980012","09","Ciudad de México","016","Miguel Hidalgo","0001","Miguel Hidalgo","0980","012","53","31","22","8","15.09","15","28.3","24","45.28","6","11.32","-1","-1.0","13.19","11.56","15.94","12","12","100.0","12","100.0","0","0.0","4.42","0.51","0","0.0","12","100.0","12","100.0","12","100.0","12","100.0","1","2","1","1","1","3","3","2","2","3","1","2","3","3","3","3","3","Todas las vialidades","Alguna vialidad","Todas las vialidades","Todas las vialidades","Alguna vialidad","Alguna vialidad","Ninguna vialidad","Todas las vialidades","Alguna vialidad","Ninguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Ninguna vialidad","Ninguna vialidad","2020","2020"
"090150001113A031","09","Ciudad de México","015","Cuauhtémoc","0001","Cuauhtémoc","113A","031","27","18","9","5","18.52","7","25.93","13","48.15","-1","7.41","-1","3.7","13.86","13.92","13.78","9","9","100.0","9","100.0","0","0.0","3.0","0.87","0","0.0","9","100.0","9","100.0","9","100.0","9","100.0","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","Conjunto habitacional","Conjunto habitacional","Conjunto habitacional","Conjunto habitacional","Conjunto habitacional","Conjunto habitacional","Conjunto habitacional","Conjunto habitacional","Conjunto habitacional","Conjunto habitacional","Conjunto habitacional","Conjunto habitacional","Conjunto habitacional","Conjunto habitacional","2020","2020"
"0901500010822024","09","Ciudad de México","015","Cuauhtémoc","0001","Cuauhtémoc","0822","024","95","54","41","4","4.21","14","14.74","42","44.21","35","36.84","-1","-1.0","14.77","14.02","15.82","60","60","100.0","48","80.0","12","20.0","1.98","0.43","0","0.0","48","100.0","48","100.0","48","100.0","48","100.0","1","2","1","1","1","3","3","2","2","2","1","2","3","3","3","2","2","Todas las vialidades","Alguna vialidad","Todas las vialidades","Todas las vialidades","Alguna vialidad","Alguna vialidad","Alguna vialidad","Todas las vialidades","Alguna vialidad","Ninguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Alguna vialidad","Alguna vialidad","2020","2020"
"0901600010798015","09","Ciudad de México","016","Miguel Hidalgo","0001","Miguel Hidalgo","0798","015","0","0","0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0.0","0.0","0.0","0","0","0.0","0","0.0","0","0.0","0.0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","1","3","3","1","2","3","3","1","3","3","1","2","2","3","3","2","3","Todas las vialidades","Ninguna vialidad","Todas las vialidades","Alguna vialidad","Todas las vialidades","Ninguna vialidad","Ninguna vialidad","Todas las vialidades","Alguna vialidad","Alguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Alguna vialidad","Ninguna vialidad","2020","2020"
"0901600010660008","09","Ciudad de México","016","Miguel Hidalgo","0001","Miguel Hidalgo","0660","008","522","275","247","67","12.84","63","12.07","282","54.02","110","21.07","9","-1.0","15.3","14.57","16.12","325","325","100.0","234","72.0","91","28.0","2.23","0.51","0","0.0","233","100.0","233","100.0","233","100.0","233","100.0","1","2","1","1","1","2","2","1","2","2","1","1","2","3","3","3","2","Todas las vialidades","Alguna vialidad","Todas las vialidades","Todas las vialidades","Todas las vialidades","Alguna vialidad","Alguna vialidad","Todas las vialidades","Todas las vialidades","Alguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Ninguna vialidad","Alguna vialidad","2020","2020"
"0901500011040023","09","Ciudad de México","015","Cuauhtémoc","0001","Cuauhtémoc","1040","023","7","-1","-1","-1","-1.0","-1","-1.0","-1","-1.0","-1","-1.0","-1","-1.0","-1.0","-1.0","-1.0","1","-1","-1.0","-1","-1.0","-1","-1.0","-1.0","-1.0","-1","-1.0","-1","-1.0","-1","-1.0","-1","-1.0","-1","-1.0","1","2","1","1","1","2","3","1","1","3","1","2","2","3","3","3","3","Todas las vialidades","Alguna vialidad","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Ninguna vialidad","Todas las vialidades","Alguna vialidad","Alguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Ninguna vialidad","Ninguna vialidad","2020","2020"
"0901500010818014","09","Ciudad de México","015","Cuauhtémoc","0001","Cuauhtémoc","0818","014","0","0","0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0.0","0.0","0.0","0","0","0.0","0","0.0","0","0.0","0.0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","1","3","2","1","1","3","3","1","1","2","1","1","2","3","3","2","3","Todas las vialidades","Ninguna vialidad","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Alguna vialidad","Todas las vialidades","Todas las vialidades","Alguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Alguna vialidad","Ninguna vialidad","2020","2020"
"0901500011303017","09","Ciudad de México","015","Cuauhtémoc","0001","Cuauhtémoc","1303","017","0","0","0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0.0","0.0","0.0","0","0","0.0","0","0.0","0","0.0","0.0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","1","2","2","2","1","3","3","2","2","3","2","3","3","3","3","2","3","Todas las vialidades","Alguna vialidad","Alguna vialidad","Todas las vialidades","Alguna vialidad","Alguna vialidad","Ninguna vialidad","Alguna vialidad","Ninguna vialidad","Ninguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Alguna vialidad","Ninguna vialidad","2020","2020"
"090160001068A008","09","Ciudad de México","016","Miguel Hidalgo","0001","Miguel Hidalgo","068A","008","192","106","86","24","12.5","20","10.42","97","50.52","51","26.56","15","7.81","14.63","13.58","16.0","101","101","100.0","87","86.14","14","13.86","2.21","0.54","0","0.0","87","100.0","87","100.0","87","100.0","87","100.0","1","3","2","1","1","3","3","1","2","2","2","2","2","3","3","3","3","Todas las vialidades","Ninguna vialidad","Todas las vialidades","Todas las vialidades","Todas las vialidades","Alguna vialidad","Alguna vialidad","Alguna vialidad","Alguna vialidad","Alguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Ninguna vialidad","Ninguna vialidad","2020","2020"
"0901500011089008","09","Ciudad de México","015","Cuauhtémoc","0001","Cuauhtémoc","1089","008","60","31","29","5","8.33","20","33.33","29","48.33","6","10.0","4","6.67","15.16","14.43","15.93","27","27","100.0","24","88.89","3","11.11","2.5","0.59","0","0.0","24","100.0","24","100.0","24","100.0","24","100.0","1","3","3","2","2","3","3","2","2","3","2","2","2","2","2","3","3","Todas las vialidades","Ninguna vialidad","Alguna vialidad","Alguna vialidad","Alguna vialidad","Alguna vialidad","Ninguna vialidad","Alguna vialidad","Alguna vialidad","Alguna vialidad","Restricción en alguna vialidad","Restricción en alguna vialidad","Ninguna vialidad","Ninguna vialidad","2020","2020"
"0901600010622004","09","Ciudad de México","016","Miguel Hidalgo","0001","Miguel Hidalgo","0622","004","417","211","206","94","22.54","61","14.63","179","42.93","83","19.9","3","0.72","13.71","13.11","14.42","172","172","100.0","143","83.14","29","16.86","2.92","0.55","-1","0.7","143","100.0","143","100.0","143","100.0","143","100.0","1","1","2","1","1","2","2","1","1","3","1","1","2","3","3","2","3","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Ninguna vialidad","Todas las vialidades","Todas las vialidades","Alguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Alguna vialidad","Ninguna vialidad","2020","2020"
"0901500011159008","09","Ciudad de México","015","Cuauhtémoc","0001","Cuauhtémoc","1159","008","238","120","118","41","17.23","49","20.59","114","47.9","34","14.29","17","7.14","11.35","11.49","11.2","100","100","100.0","80","80.0","20","20.0","2.98","0.73","-1","-1.0","80","100.0","80","100.0","80","100.0","80","100.0","1","2","2","1","1","3","3","2","1","2","1","1","2","3","3","3","3","Todas las vialidades","Alguna vialidad","Todas las vialidades","Todas las vialidades","Alguna vialidad","Todas las vialidades","Alguna vialidad","Todas las vialidades","Todas las vialidades","Alguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Ninguna vialidad","Ninguna vialidad","2020","2020"
"0901600010800008","09","Ciudad de México","016","Miguel Hidalgo","0001","Miguel Hidalgo","0800","008","63","34","29","10","15.87","16","25.4","29","46.03","8","12.7","3","4.76","10.79","11.04","10.54","20","20","100.0","18","90.0","-1","10.0","3.5","0.89","-1","5.56","18","100.0","18","100.0","18","100.0","18","100.0","1","3","1","1","1","3","3","2","3","3","2","2","2","3","3","2","3","Todas las vialidades","Ninguna vialidad","Todas las vialidades","Todas las vialidades","Alguna vialidad","Ninguna vialidad","Ninguna vialidad","Alguna vialidad","Alguna vialidad","Alguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Alguna vialidad","Ninguna vialidad","2020","2020"
"0901500010856004","09","Ciudad de México","015","Cuauhtémoc","0001","Cuauhtémoc","0856","004","108","50","58","8","7.41","25","23.15","52","48.15","23","21.3","6","5.56","14.32","13.62","14.89","53","53","100.0","44","83.02","9","16.98","2.45","0.62","0","0.0","44","100.0","44","100.0","44","100.0","44","100.0","1","2","2","1","1","3","3","1","2","3","1","1","3","3","3","2","2","Todas las vialidades","Alguna vialidad","Todas las vialidades","Todas las vialidades","Todas las vialidades","Alguna vialidad","Ninguna vialidad","Todas las vialidades","Todas las vialidades","Ninguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Alguna vialidad","Alguna vialidad","2020","2020"
"0901500010678005","09","Ciudad de México","015","Cuauhtémoc","0001","Cuauhtémoc","0678","005","652","333","319","106","16.26","143","21.93","287","44.02","116","17.79","16","2.45","12.95","12.62","13.31","285","285","100.0","234","82.11","51","17.89","2.79","0.72","4","-1.0","232","99.15","234","100.0","234","100.0","234","100.0","1","1","2","1","1","3","3","1","1","1","1","1","2","3","3","3","2","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Alguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Ninguna vialidad","Alguna vialidad","2020","2020"
"0901500011036011","09","Ciudad de México","015","Cuauhtémoc","0001","Cuauhtémoc","1036","011","131","66","65","23","17.56","23","17.56","58","44.27","27","20.61","7","5.34","11.19","10.55","11.85","46","46","100.0","44","95.65","-1","4.35","2.98","0.83","-1","2.27","44","100.0","44","100.0","44","100.0","44","100.0","1","2","1","1","1","3","2","1","1","2","1","1","2","3","3","1","2","Todas las vialidades","Alguna vialidad","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Alguna vialidad","Todas las vialidades","Todas las vialidades","Alguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Todas las vialidades","Alguna vialidad","2020","2020"
"0901500011036005","09","Ciudad de México","015","Cuauhtémoc","0001","Cuauhtémoc","1036","005","563","286","277","91","16.16","113","20.07","273","48.49","86","15.28","39","6.93","13.28","12.91","13.66","226","226","100.0","212","93.81","14","6.19","2.66","0.71","0","0.0","211","100.0","211","100.0","211","100.0","211","100.0","1","2","2","1","1","3","3","1","2","2","1","1","1","3","3","2","2","Todas las vialidades","Alguna vialidad","Todas las vialidades","Todas las vialidades","Todas las vialidades","Alguna vialidad","Alguna vialidad","Todas las vialidades","Todas las vialidades","Todas las vialidades","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Alguna vialidad","Alguna vialidad","2020","2020"
"0901500011036013","09","Ciudad de México","015","Cuauhtémoc","0001","Cuauhtémoc","1036","013","700","357","343","123","17.57","171","24.43","289","41.29","117","16.71","43","6.14","11.98","11.73","12.26","265","265","100.0","242","91.32","23","8.68","2.89","1.04","42","17.36","242","100.0","242","100.0","242","100.0","242","100.0","1","2","3","1","1","3","3","1","1","2","1","1","3","3","3","2","3","Todas las vialidades","Alguna vialidad","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Alguna vialidad","Todas las vialidades","Todas las vialidades","Ninguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Alguna vialidad","Ninguna vialidad","2020","2020"
"0901600010849010","09","Ciudad de México","016","Miguel Hidalgo","0001","Miguel Hidalgo","0849","010","0","0","0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0.0","0.0","0.0","0","0","0.0","0","0.0","0","0.0","0.0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","1","2","1","1","1","2","2","2","3","3","2","1","2","3","2","3","3","Todas las vialidades","Alguna vialidad","Todas las vialidades","Todas las vialidades","Alguna vialidad","Ninguna vialidad","Ninguna vialidad","Alguna vialidad","Todas las vialidades","Alguna vialidad","Restricción en ninguna vialidad","Restricción en alguna vialidad","Ninguna vialidad","Ninguna vialidad","2020","2020"
"0901600010711023","09","Ciudad de México","016","Miguel Hidalgo","0001","Miguel Hidalgo","0711","023","0","0","0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0.0","0.0","0.0","0","0","0.0","0","0.0","0","0.0","0.0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","1","1","1","1","1","3","3","1","2","3","1","1","2","3","3","3","3","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Alguna vialidad","Ninguna vialidad","Todas las vialidades","Todas las vialidades","Alguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Ninguna vialidad","Ninguna vialidad","2020","2020"
"0901500010790001","09","Ciudad de México","015","Cuauhtémoc","0001","Cuauhtémoc","0790","001","38","20","18","-1","2.63","10","26.32","25","65.79","-1","5.26","-1","5.26","15.68","15.45","15.94","36","36","100.0","21","58.33","15","41.67","1.81","0.51","0","0.0","21","100.0","21","100.0","21","100.0","21","100.0","1","2","1","1","1","2","3","1","1","2","1","1","3","3","3","3","2","Todas las vialidades","Alguna vialidad","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Alguna vialidad","Todas las vialidades","Todas las vialidades","Ninguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Ninguna vialidad","Alguna vialidad","2020","2020"
"0901500010837008","09","Ciudad de México","015","Cuauhtémoc","0001","Cuauhtémoc","0837","008","33","14","19","5","15.15","4","12.12","22","66.67","-1","6.06","-1","3.03","16.61","15.77","17.33","23","23","100.0","15","65.22","8","34.78","2.2","0.51","0","0.0","15","100.0","15","100.0","15","100.0","15","100.0","1","2","2","1","2","2","3","1","2","2","2","1","3","3","3","2","2","Todas las vialidades","Alguna vialidad","Todas las vialidades","Alguna vialidad","Todas las vialidades","Alguna vialidad","Alguna vialidad","Alguna vialidad","Todas las vialidades","Ninguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Alguna vialidad","Alguna vialidad","2020","2020"
"0901500011125017","09","Ciudad de México","015","Cuauhtémoc","0001","Cuauhtémoc","1125","017","1035","519","516","147","14.2","224","21.64","480","46.38","184","17.78","44","4.25","12.83","12.47","13.2","424","424","100.0","383","90.33","41","9.67","2.7","0.76","-1","0.26","383","100.0","383","100.0","383","100.0","383","100.0","1","2","2","1","1","3","3","1","1","2","1","1","2","3","3","2","2","Todas las vialidades","Alguna vialidad","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Alguna vialidad","Todas las vialidades","Todas las vialidades","Alguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Alguna vialidad","Alguna vialidad","2020","2020"
"0901600010730009","09","Ciudad de México","016","Miguel Hidalgo","0001","Miguel Hidalgo","0730","009","605","325","280","91","15.04","117","19.34","292","48.26","105","17.36","20","3.31","14.81","14.0","15.79","255","255","100.0","240","94.12","15","5.88","2.52","0.57","-1","0.42","239","99.58","240","100.0","240","100.0","240","100.0","1","3","2","1","1","3","3","2","2","3","2","2","2","3","3","2","3","Todas las vialidades","Ninguna vialidad","Todas las vialidades","Todas las vialidades","Alguna vialidad","Alguna vialidad","Ninguna vialidad","Alguna vialidad","Alguna vialidad","Alguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Alguna vialidad","Ninguna vialidad","2020","2020"
"090150001088A002","09","Ciudad de México","015","Cuauhtémoc","0001","Cuauhtémoc","088A","002","265","136","129","34","12.83","60","22.64","114","43.02","57","21.51","20","7.55","12.23","11.71","12.77","108","108","100.0","89","82.41","19","17.59","2.98","0.71","0","0.0","89","100.0","88","98.88","88","98.88","89","100.0","1","3","3","2","2","3","3","1","1","2","1","1","2","3","3","2","3","Todas las vialidades","Ninguna vialidad","Alguna vialidad","Alguna vialidad","Todas las vialidades","Todas las vialidades","Alguna vialidad","Todas las vialidades","Todas las vialidades","Alguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Alguna vialidad","Ninguna vialidad","2020","2020"
"0901600010798009","09","Ciudad de México","016","Miguel Hidalgo","0001","Miguel Hidalgo","0798","009","0","0","0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0.0","0.0","0.0","0","0","0.0","0","0.0","0","0.0","0.0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","1","2","2","2","1","3","2","2","3","3","1","2","2","2","2","3","2","Todas las vialidades","Alguna vialidad","Alguna vialidad","Todas las vialidades","Alguna vialidad","Ninguna vialidad","Ninguna vialidad","Todas las vialidades","Alguna vialidad","Alguna vialidad","Restricción en alguna vialidad","Restricción en alguna vialidad","Ninguna vialidad","Alguna vialidad","2020","2020"
"0901500011214008","09","Ciudad de México","015","Cuauhtémoc","0001","Cuauhtémoc","1214","008","567","254","313","46","8.11","113","19.93","293","51.68","115","20.28","31","5.47","13.18","12.76","13.53","297","297","100.0","266","89.56","31","10.44","2.13","0.52","-1","0.75","265","99.62","266","100.0","265","99.62","266","100.0","1","1","2","1","1","3","3","1","1","2","1","2","2","3","3","2","3","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Alguna vialidad","Todas las vialidades","Alguna vialidad","Alguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Alguna vialidad","Ninguna vialidad","2020","2020"
"0901600010603002","09","Ciudad de México","016","Miguel Hidalgo","0001","Miguel Hidalgo","0603","002","201","121","80","22","10.95","37","18.41","111","55.22","31","15.42","-1","-1.0","14.2","13.98","14.54","100","100","100.0","86","86.0","14","14.0","2.34","0.66","0","0.0","86","100.0","86","100.0","86","100.0","86","100.0","1","1","1","1","1","3","3","2","1","2","1","1","2","3","3","3","2","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Alguna vialidad","Todas las vialidades","Alguna vialidad","Todas las vialidades","Todas las vialidades","Alguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Ninguna vialidad","Alguna vialidad","2020","2020"
"0901600010872017","09","Ciudad de México","016","Miguel Hidalgo","0001","Miguel Hidalgo","0872","017","0","0","0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0.0","0.0","0.0","0","0","0.0","0","0.0","0","0.0","0.0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","1","1","2","1","1","3","3","1","1","3","1","1","2","3","3","3","3","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Todas las vialidades","Ninguna vialidad","Todas las vialidades","Todas las vialidades","Alguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Ninguna vialidad","Ninguna vialidad","2020","2020"
"0901600011067005","09","Ciudad de México","016","Miguel Hidalgo","0001","Miguel Hidalgo","1067","005","48","26","22","-1","2.08","-1","2.08","13","27.08","12","25.0","0","0.0","14.69","13.94","15.9","19","19","100.0","18","94.74","-1","5.26","2.67","0.37","0","0.0","12","66.67","12","66.67","12","66.67","12","66.67","1","3","1","1","1","3","3","3","2","3","1","3","3","3","3","3","3","Todas las vialidades","Ninguna vialidad","Todas las vialidades","Todas las vialidades","Ninguna vialidad","Alguna vialidad","Ninguna vialidad","Todas las vialidades","Ninguna vialidad","Ninguna vialidad","Restricción en ninguna vialidad","Restricción en ninguna vialidad","Ninguna vialidad","Ninguna vialidad","2020","2020"
